Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,2023-07-06,2023-07-07,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-17,2023-07-18,2023-07-19,Sum
0.135,-0.105,0.33,1.77,-2.26,-4.05,-3.88,0.54,-3.41,2.54,-3.72,0.76,-4.25,0.74,0.08,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,4.74,0.79,-0.44,-10.91
0.135,-0.11,0.33,1.77,-2.26,-4.05,0.24,0.54,-3.16,2.42,-3.72,0.76,-4.25,0.04,0.08,-0.25,-0.59,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,4.74,0.79,-0.44,-7.48
0.135,-0.115,0.33,1.77,-2.26,-4.05,0.24,0.54,-2.55,2.42,-3.72,0.76,-4.25,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,2.63,0.79,-0.44,-6.06
0.135,-0.12,0.33,1.7,-2.26,-1.94,0.24,0.54,-2.55,2.42,-3.72,0.76,-4.25,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,2.63,0.79,-0.44,-4.02
0.135,-0.125,0.33,2.52,-2.26,-1.17,0.24,0.36,-1.49,2.03,-3.72,0.76,-4.25,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,2.88,0.79,0.0,-1.25
0.135,-0.13,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,2.03,-3.72,0.76,0.0,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.0,-0.16,0.0,-0.08,2.88,0.79,0.0,0.37
0.135,-0.135,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,2.03,-3.72,0.76,0.0,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.0,-0.16,0.0,-0.08,2.88,0.79,0.0,0.37
0.135,-0.14,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,2.03,-3.72,-0.1,0.0,0.04,0.08,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-3.42
0.135,-0.145,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,2.03,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-3.5
0.135,-0.15,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-5.2
0.135,-0.155,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-6.19
0.135,-0.16,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-6.19
0.135,-0.165,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,-3.37
0.135,-0.17,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,-3.37
0.135,-0.175,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,-3.37
0.135,-0.18,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,-3.37
0.135,-0.185,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,-0.58,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,4.36,0.0,0.0,-3.86
0.135,-0.19,0.33,0.0,0.0,0.46,0.24,0.36,-1.75,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,-0.75
0.135,-0.195,0.33,0.0,0.0,0.46,0.24,0.36,-1.42,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,-0.42
0.135,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,0.76
0.135,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.51
0.135,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.51
0.135,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.84
0.135,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.84
0.135,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.84
0.135,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-1.24,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-1.75
0.135,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-1.24,0.0,0.04,0.0,2.67,2.49,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,1.33
0.135,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-1.24,0.0,0.04,0.0,2.67,2.49,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,1.33
0.135,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-1.24,0.0,0.04,0.0,2.67,2.49,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,1.33
0.13,0.0,0.15,2.27,-3.95,-3.89,-4.31,7.35,-5.87,3.83,-6.3,-1.59,-4.51,1.19,-0.55,-0.1,0.21,-0.55,0.11,0.05,-0.3,-0.26,0.0,-0.3,1.69,-0.27,0.52,-15.38
0.13,-0.005,0.15,2.27,-3.57,-3.89,-4.31,7.35,-5.87,3.64,-5.67,-1.59,-4.51,1.19,-0.4,-0.1,0.21,-0.55,0.11,0.05,-0.3,-0.26,0.0,-0.3,1.69,-0.27,0.52,-14.41
0.13,-0.01,0.15,1.49,-3.57,-4.49,-4.31,7.35,-5.8,3.64,-5.67,-1.82,-4.51,1.19,-0.4,-0.1,0.21,-0.55,0.11,-0.28,-0.3,-0.26,0.0,-0.08,1.69,-0.27,0.52,-16.06
0.13,-0.015,0.15,1.57,-3.57,-4.49,-4.31,7.01,-5.61,3.64,-5.67,-0.65,-4.51,1.19,-0.4,-0.1,0.21,-0.55,0.11,-0.28,-0.3,-0.26,0.0,-0.08,1.8,-0.27,0.52,-14.85
0.13,-0.02,0.15,1.57,-1.88,-4.36,-4.31,7.01,-5.16,3.45,-5.67,-0.65,-4.51,0.33,-0.4,-0.1,0.21,-0.55,0.11,-0.28,-0.3,-0.26,0.0,-0.08,1.8,-0.27,0.52,-13.63
0.13,-0.025,0.15,1.57,-1.88,-5.39,-4.31,7.01,-5.16,3.45,-5.67,-0.65,-4.51,0.33,-0.4,-0.1,0.21,-0.55,0.11,-0.28,-0.3,-0.26,0.0,-0.08,1.8,-0.27,0.52,-14.66
0.13,-0.03,0.15,1.61,-1.88,-5.18,-4.31,7.01,-5.16,4.11,-5.67,-0.65,-4.51,0.15,-0.4,-0.1,0.21,-0.55,0.11,-0.88,-0.3,-0.26,0.0,-0.08,1.9,-0.27,0.52,-14.43
0.13,-0.035,0.15,1.61,-1.88,-5.47,-4.31,6.45,-5.16,4.11,-5.67,-0.65,-4.51,0.15,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,1.9,-0.27,0.52,-14.99
0.13,-0.04,0.15,1.61,-1.88,-5.47,-4.31,6.45,-5.16,4.11,-5.67,-0.65,-4.51,0.15,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,1.9,-0.27,0.52,-14.99
0.13,-0.045,0.15,1.61,-1.88,-5.47,-4.31,6.45,-5.16,4.03,-5.67,-0.65,-4.51,0.15,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,1.9,-0.27,0.52,-15.07
0.13,-0.05,0.15,1.61,-1.88,-5.13,-4.31,6.45,-5.16,4.03,-4.92,-0.65,-4.51,0.15,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,1.9,-0.27,0.52,-13.98
0.13,-0.055,0.15,1.61,-1.88,-4.21,-4.31,6.45,-5.11,4.03,-4.76,-0.65,-4.51,0.17,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,1.9,-0.27,0.52,-12.83
0.13,-0.06,0.15,1.61,-1.88,-4.21,-4.31,6.45,-5.11,2.88,-4.76,-0.65,-4.51,0.17,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,1.9,-0.27,0.52,-13.98
0.13,-0.065,0.15,1.61,-1.88,-4.21,-4.31,6.45,-5.11,2.88,-4.76,0.81,-4.51,0.17,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,2.13,-0.27,0.52,-12.29
0.13,-0.07,0.15,1.61,-1.88,-4.21,-4.31,6.45,-2.82,2.88,-4.76,0.81,-4.25,0.17,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,2.13,0.5,0.52,-8.97
0.13,-0.075,0.15,1.61,-1.88,-4.21,-4.31,6.45,-2.82,2.88,-4.76,0.81,-4.25,0.17,-0.38,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,0.0,-0.08,2.13,0.5,0.52,-8.95
0.13,-0.08,0.15,1.77,-1.88,-3.52,-4.31,6.45,-3.41,2.88,-3.72,0.76,-4.25,-0.36,-0.38,-0.25,-0.47,-0.55,0.04,-0.88,0.77,-0.16,0.0,-0.08,3.85,0.5,0.52,-6.53
0.13,-0.085,0.15,1.77,-1.88,-3.52,-4.31,6.45,-3.41,2.88,-3.72,0.76,-4.25,-0.36,-0.38,-0.25,-0.47,-0.55,0.04,-0.88,0.77,-0.16,0.0,-0.08,3.85,0.5,0.52,-6.53
0.13,-0.09,0.15,1.77,-1.88,-3.52,-3.88,6.45,-3.41,2.88,-3.72,0.76,-4.25,-0.36,-0.38,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,3.85,0.5,0.52,-5.71
0.13,-0.095,0.33,1.77,-1.36,-3.34,-3.88,0.54,-3.41,2.88,-3.72,0.76,-4.25,-0.36,0.08,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,3.89,0.79,0.52,-9.95
0.13,-0.1,0.33,1.77,-2.26,-3.34,-3.88,0.54,-3.41,2.54,-3.72,0.76,-4.25,-0.36,0.08,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,3.89,0.79,-0.44,-12.15
0.13,-0.105,0.33,1.77,-2.26,-4.05,-3.88,0.54,-3.41,2.54,-3.72,0.76,-4.25,0.74,0.08,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,4.74,0.79,-0.44,-10.91
0.13,-0.11,0.33,1.77,-2.26,-4.05,0.24,0.54,-3.16,2.42,-3.72,0.76,-4.25,0.04,0.08,-0.25,-0.59,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,4.74,0.79,-0.44,-7.48
0.13,-0.115,0.33,1.77,-2.26,-4.05,0.24,0.54,-2.55,2.42,-3.72,0.76,-4.25,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,2.63,0.79,-0.44,-6.06
0.13,-0.12,0.33,1.7,-2.26,-1.94,0.24,0.54,-2.55,2.42,-3.72,0.76,-4.25,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,2.63,0.79,-0.44,-4.02
0.13,-0.125,0.33,2.52,-2.26,-1.17,0.24,0.36,-1.49,2.03,-3.72,0.76,-4.25,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,0.0,-0.08,2.88,0.79,0.0,-1.25
0.13,-0.13,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,2.03,-3.72,0.76,0.0,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.0,-0.16,0.0,-0.08,2.88,0.79,0.0,0.37
0.13,-0.135,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,2.03,-3.72,0.76,0.0,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.0,-0.16,0.0,-0.08,2.88,0.79,0.0,0.37
0.13,-0.14,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,2.03,-3.72,-0.1,0.0,0.04,0.08,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-3.42
0.13,-0.145,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,2.03,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-3.5
0.13,-0.15,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-5.2
0.13,-0.155,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-6.19
0.13,-0.16,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,-0.08,3.94,0.0,0.0,-6.19
0.13,-0.165,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,-3.37
0.13,-0.17,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,-3.37
0.13,-0.175,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,-3.37
0.13,-0.18,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,0.33,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,3.94,0.0,0.0,-3.37
0.13,-0.185,0.33,0.0,-0.5,0.46,0.24,0.36,-1.75,-0.58,-3.72,-0.1,0.0,0.04,0.0,2.67,-0.59,-0.55,-0.95,-3.03,1.27,-2.09,0.0,0.27,4.36,0.0,0.0,-3.86
0.13,-0.19,0.33,0.0,0.0,0.46,0.24,0.36,-1.75,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,-0.75
0.13,-0.195,0.33,0.0,0.0,0.46,0.24,0.36,-1.42,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,-0.42
0.13,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,1.27,-2.09,0.0,3.48,4.19,0.0,0.0,0.76
0.13,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.51
0.13,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.51
0.13,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.84
0.13,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.84
0.13,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-0.33,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-0.84
0.13,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-1.24,0.0,0.04,0.0,2.67,-0.59,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,-1.75
0.13,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-1.24,0.0,0.04,0.0,2.67,2.49,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,1.33
0.13,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-1.24,0.0,0.04,0.0,2.67,2.49,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,1.33
0.13,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,-1.24,0.0,0.04,0.0,2.67,2.49,-0.75,-0.95,-3.03,0.0,-2.09,0.0,3.48,4.19,0.0,0.0,1.33
0.125,0.0,0.15,2.27,-3.95,-3.89,-4.31,7.35,-6.15,3.83,-6.3,-2.42,-4.19,1.19,-0.55,-0.1,0.21,-0.55,0.11,0.05,-0.3,-0.26,-0.46,-0.03,1.69,-0.27,0.52,-16.36
0.125,-0.005,0.15,2.27,-3.57,-3.89,-4.31,7.35,-6.15,3.64,-5.67,-2.42,-4.19,1.19,-0.4,-0.1,0.21,-0.55,0.11,0.05,-0.3,-0.26,-0.46,-0.03,1.69,-0.27,0.52,-15.39
0.125,-0.01,0.15,1.49,-3.57,-4.49,-4.31,7.35,-6.08,3.64,-5.67,-2.65,-4.19,1.19,-0.4,-0.1,0.21,-0.55,0.11,-0.28,-0.3,-0.26,-0.46,0.19,1.69,-0.27,0.52,-17.04
0.125,-0.015,0.15,1.57,-3.57,-4.49,-4.31,7.01,-5.89,3.64,-5.67,-1.48,-4.19,1.19,-0.4,-0.1,0.21,-0.55,0.11,-0.28,-0.3,-0.26,-0.46,0.19,1.8,-0.27,0.52,-15.83
0.125,-0.02,0.15,1.57,-1.88,-4.36,-4.31,7.01,-5.44,3.45,-5.67,-1.48,-4.19,0.33,-0.4,-0.1,0.21,-0.55,0.11,-0.28,-0.3,-0.26,-0.46,0.2,1.8,-0.27,0.52,-14.6
0.125,-0.025,0.15,1.57,-1.88,-5.39,-4.31,7.01,-5.44,3.45,-5.67,-1.48,-4.19,0.33,-0.4,-0.1,0.21,-0.55,0.11,-0.28,-0.3,-0.26,-0.46,0.2,1.8,-0.27,0.52,-15.63
0.125,-0.03,0.15,1.61,-1.88,-5.18,-4.31,7.01,-5.44,4.11,-5.67,-3.07,-4.19,0.15,-0.4,-0.1,0.21,-0.55,0.11,-0.88,-0.3,-0.26,-0.46,0.2,1.9,-0.27,0.52,-16.99
0.125,-0.035,0.15,1.61,-1.88,-5.47,-4.31,6.45,-5.44,4.11,-5.67,-2.74,-4.19,0.15,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,1.9,-0.27,0.52,-17.22
0.125,-0.04,0.15,1.61,-1.88,-5.47,-4.31,6.45,-5.44,4.11,-5.67,-2.74,-4.19,0.15,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,1.9,-0.27,0.52,-17.22
0.125,-0.045,0.15,1.61,-1.88,-5.47,-4.31,6.45,-5.28,4.03,-5.67,-2.74,-4.19,0.15,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,1.9,-0.27,0.52,-17.14
0.125,-0.05,0.15,1.61,-1.88,-5.13,-4.31,6.45,-5.28,4.03,-4.92,-2.74,-4.19,0.15,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,1.9,-0.27,0.52,-16.05
0.125,-0.055,0.15,1.61,-1.88,-4.21,-4.31,6.45,-5.0,4.03,-4.76,-2.74,-4.19,0.17,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,1.9,-0.27,0.52,-14.67
0.125,-0.06,0.15,1.61,-1.88,-4.21,-4.31,6.45,-5.0,2.88,-4.76,-2.74,-4.19,0.17,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,1.9,-0.27,0.52,-15.82
0.125,-0.065,0.15,1.61,-1.88,-4.21,-4.31,6.45,-5.0,2.88,-4.76,-1.28,-3.56,0.17,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,2.13,-0.27,0.52,-13.5
0.125,-0.07,0.15,1.61,-1.88,-4.21,-4.31,6.45,-2.71,2.88,-4.76,-1.28,-3.3,0.17,-0.4,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,2.13,0.5,0.52,-10.18
0.125,-0.075,0.15,1.61,-1.88,-4.21,-4.31,6.45,-2.71,2.88,-4.76,-1.28,-3.3,0.17,-0.38,-0.25,0.62,-0.55,0.04,-0.88,-0.3,-0.16,-0.46,0.2,2.13,0.5,0.52,-10.16
0.125,-0.08,0.15,1.77,-1.88,-3.52,-4.31,6.45,-3.3,2.88,-3.72,-1.33,-3.3,-0.36,-0.38,-0.25,-0.47,-0.55,0.04,-0.88,0.77,-0.16,-0.46,0.2,3.85,0.5,0.52,-7.74
0.125,-0.085,0.15,1.77,-1.88,-3.52,-4.31,6.45,-3.3,2.88,-3.72,-1.33,-3.3,-0.36,-0.38,-0.25,-0.47,-0.55,0.04,-0.88,0.77,-0.16,-0.46,0.2,3.85,0.5,0.52,-7.74
0.125,-0.09,0.15,1.77,-1.88,-3.52,-3.88,6.45,-3.3,2.88,-3.72,-1.33,-3.3,-0.36,-0.38,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,-0.46,0.2,3.85,0.5,0.52,-6.92
0.125,-0.095,0.33,1.77,-1.36,-3.34,-3.88,0.54,-3.3,2.88,-3.72,2.45,-3.3,-0.36,0.08,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,-0.46,0.2,3.89,0.79,0.52,-7.38
0.125,-0.1,0.33,1.77,-2.26,-3.34,-3.88,0.54,-3.3,2.54,-3.72,2.45,-3.3,-0.36,0.08,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,-0.46,0.2,3.89,0.79,-0.44,-9.58
0.125,-0.105,0.33,1.77,-2.26,-4.05,-3.88,0.54,-3.3,2.54,-3.72,2.45,-3.3,0.74,0.08,-0.25,-0.47,-0.55,0.04,-0.49,0.77,-0.16,-0.46,0.2,4.74,0.79,-0.44,-8.34
0.125,-0.11,0.33,1.77,-2.26,-4.05,0.24,0.54,-3.05,2.42,-3.72,2.45,-3.3,0.04,0.08,-0.25,-0.59,-0.55,0.04,-0.49,0.77,-0.16,-0.46,0.2,4.74,0.79,-0.44,-4.91
0.125,-0.115,0.33,1.77,-2.26,-4.05,0.24,0.54,-2.44,2.42,-3.72,2.45,-2.17,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,-0.46,0.2,2.63,0.79,-0.44,-2.36
0.125,-0.12,0.33,1.7,-2.26,-1.94,0.24,0.54,-2.44,2.42,-3.72,2.45,-2.17,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,-0.46,0.2,2.63,0.79,-0.44,-0.32
0.125,-0.125,0.33,2.52,-2.26,-1.17,0.24,0.36,-1.38,2.03,-3.72,2.45,-2.17,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.77,-0.16,-0.46,0.04,2.88,0.79,0.0,2.29
0.125,-0.13,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.64,2.03,-3.72,2.45,-0.29,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.0,-0.16,-0.46,0.04,2.88,0.79,0.0,1.54
0.125,-0.135,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.64,2.03,-3.72,2.45,-0.29,0.04,0.08,2.67,-0.59,-0.55,0.04,-0.49,0.0,-0.16,-0.46,0.04,2.88,0.79,0.0,1.54
0.125,-0.14,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.64,2.03,-3.72,1.59,-0.29,0.04,0.08,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,-0.46,0.04,3.94,0.0,0.0,-2.25
0.125,-0.145,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.64,2.03,-3.72,1.59,-0.29,0.04,0.0,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,-0.46,0.04,3.94,0.0,0.0,-2.33
0.125,-0.15,0.33,0.0,-0.5,-2.01,0.24,0.36,-1.64,0.33,-3.72,1.59,-0.29,0.04,0.0,2.67,-0.59,-0.55,0.04,-3.03,1.27,-2.09,-0.92,0.04,3.94,0.0,0.0,-4.49
