,Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
765,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
773,0.1,0.02,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
766,0.1,0.09,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
812,0.09,0.13,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
762,0.1,0.13,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
764,0.1,0.11,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
763,0.1,0.12,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
767,0.1,0.08,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
771,0.1,0.04,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
769,0.1,0.06,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
768,0.1,0.07,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
770,0.1,0.05,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
1880,-0.12,-0.05,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.2,-2.72,-1.34,0.81,-0.25
1107,0.03,0.18,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
2029,-0.15,-0.04,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.34,0.9,-0.28
2126,-0.17,-0.01,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.9,-0.28
1155,0.02,0.2,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
2175,-0.18,0.0,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.9,-0.28
1979,-0.14,-0.04,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.34,0.9,-0.28
1059,0.04,0.16,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
1156,0.02,0.19,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
2224,-0.19,0.01,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.9,-0.28
1352,-0.02,0.23,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
1205,0.01,0.2,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
1253,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
1204,0.01,0.21,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
1254,0.0,0.21,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
1302,-0.01,0.23,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
2077,-0.16,-0.02,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.9,-0.28
1303,-0.01,0.22,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
776,0.1,-0.01,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29
681,0.12,-0.06,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
730,0.11,-0.05,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
731,0.11,-0.06,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
680,0.12,-0.05,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
984,0.06,-0.09,0.0,-0.17,0.0,0.0,0.0,-0.9,-0.21,0.0,1.07,-0.06,-0.05,0.0,0.0,0.0,0.0,0.0,-0.32
1782,-0.1,-0.07,-1.4,0.55,-0.81,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.2,0.99,-1.19,0.04,-2.49,-1.34,0.81,-0.35
1732,-0.09,-0.07,-1.4,0.55,-0.81,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.2,0.99,-1.19,0.04,-2.49,-1.34,0.81,-0.35
863,0.08,0.12,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
862,0.08,0.13,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
821,0.09,0.04,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
813,0.09,0.12,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
817,0.09,0.08,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
823,0.09,0.02,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
816,0.09,0.09,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
820,0.09,0.05,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
815,0.09,0.1,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
824,0.09,0.01,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
819,0.09,0.06,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
814,0.09,0.11,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
822,0.09,0.03,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
912,0.07,0.13,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
818,0.09,0.07,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
2076,-0.16,-0.01,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.81,-0.37
1400,-0.03,0.25,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38
2421,-0.23,0.04,-1.4,0.73,-0.55,1.28,-0.2,0.32,-0.43,2.8,1.46,-1.04,0.84,-1.19,0.2,-2.4,-1.7,0.9,-0.38
1432,-0.03,-0.07,-1.4,0.32,-0.81,1.67,-0.14,0.32,-0.55,2.8,1.66,-1.01,0.99,-1.19,0.04,-2.49,-1.49,0.87,-0.41
825,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41
1831,-0.11,-0.06,-1.4,0.55,-0.81,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.04,0.99,-1.19,0.04,-2.72,-1.34,0.81,-0.42
1353,-0.02,0.22,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.44
1206,0.01,0.19,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.44
1304,-0.01,0.21,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.44
1332,-0.01,-0.07,-1.35,0.21,-0.81,1.67,-0.14,0.32,-0.6,2.78,1.66,-0.98,0.92,-1.19,0.14,-2.34,-1.49,0.76,-0.44
1255,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.44
1108,0.03,0.17,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45
2028,-0.15,-0.03,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.9,-0.46
2273,-0.2,0.02,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.46,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.9,-0.48
2322,-0.21,0.03,-1.4,0.73,-0.81,1.58,-0.2,0.32,-0.55,2.8,1.46,-1.04,0.64,-1.19,0.2,-2.4,-1.52,0.9,-0.48
1532,-0.05,-0.07,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.2,0.99,-1.19,0.04,-2.49,-1.49,0.81,-0.49
1632,-0.07,-0.07,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.2,0.99,-1.19,0.04,-2.49,-1.49,0.81,-0.49
1582,-0.06,-0.07,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.2,0.99,-1.19,0.04,-2.49,-1.49,0.81,-0.49
1682,-0.08,-0.07,-1.4,0.55,-0.81,1.67,-0.21,0.32,-0.55,2.8,1.66,-1.2,0.99,-1.19,0.04,-2.49,-1.49,0.81,-0.5
1401,-0.03,0.24,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1131,0.03,-0.06,-1.36,0.74,-0.71,1.8,0.26,-0.23,-0.94,2.56,0.77,-0.36,0.23,-2.39,0.95,-1.85,-0.92,0.94,-0.51
864,0.08,0.11,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.52
1080,0.04,-0.05,-0.39,0.92,-0.18,1.46,0.31,-0.45,-0.37,0.19,0.75,-0.91,0.07,-2.2,0.54,-1.2,0.0,0.94,-0.52
913,0.07,0.12,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.52
914,0.07,0.11,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.52
777,0.1,-0.02,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54
927,0.07,-0.02,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,-0.29,0.45,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.55
2027,-0.15,-0.02,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.81,-0.55
1482,-0.04,-0.07,-1.4,0.32,-0.81,1.67,-0.14,0.32,-0.55,2.8,1.66,-1.12,0.99,-1.19,0.04,-2.49,-1.49,0.81,-0.58
875,0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.2,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.58
1929,-0.13,-0.04,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.64,-1.19,0.2,-2.72,-1.34,0.81,-0.6
1305,-0.01,0.2,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.61
1157,0.02,0.18,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.61
1256,0.0,0.19,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.61
1158,0.02,0.17,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.61
1354,-0.02,0.21,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.61
1109,0.03,0.16,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.61
1207,0.01,0.18,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.61
1830,-0.11,-0.05,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.04,0.78,-1.19,0.04,-2.72,-1.34,0.81,-0.62
874,0.08,0.01,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,-0.12,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.63
873,0.08,0.02,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,-0.12,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.63
826,0.09,-0.01,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
1978,-0.14,-0.03,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.54,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.81,-0.67
2174,-0.18,0.01,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.73,2.8,1.54,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.81,-0.67
2125,-0.17,0.0,-1.4,0.73,-0.81,1.67,-0.2,0.32,-0.73,2.8,1.54,-1.04,0.64,-1.19,0.2,-2.49,-1.52,0.81,-0.67
916,0.07,0.09,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
915,0.07,0.1,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
871,0.08,0.04,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
872,0.08,0.03,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
869,0.08,0.06,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
870,0.08,0.05,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
868,0.08,0.07,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
867,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
865,0.08,0.1,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
866,0.08,0.09,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.68
962,0.06,0.13,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.12,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,-0.7
1060,0.04,0.15,0.0,0.0,0.0,-0.17,0.0,-0.4,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.73
1011,0.05,0.14,0.0,0.0,0.0,-0.17,0.0,-0.4,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.73
1181,0.02,-0.06,-1.36,0.65,-0.71,1.8,0.26,-0.26,-0.85,2.76,1.2,-0.51,0.2,-2.19,0.87,-1.92,-1.66,0.94,-0.78
1781,-0.1,-0.06,-1.4,0.55,-0.81,1.67,-0.2,0.32,-0.55,2.8,1.66,-1.2,0.99,-1.4,0.04,-2.72,-1.34,0.81,-0.78
925,0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.2,-0.2,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.78
1159,0.02,0.16,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,-0.79
1306,-0.01,0.19,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,-0.79
1208,0.01,0.17,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,-0.79
1257,0.0,0.18,0.0,0.0,0.0,-0.17,0.0,-0.28,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,-0.79
876,0.08,-0.01,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,-0.36,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.82
827,0.09,-0.02,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83
924,0.07,0.01,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,-0.12,-0.21,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.84
923,0.07,0.02,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,-0.12,-0.21,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.84
963,0.06,0.12,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,-0.86
1382,-0.02,-0.07,-1.35,0.13,-0.81,1.67,-0.14,0.32,-0.6,2.8,1.66,-1.18,0.9,-1.19,0.04,-2.49,-1.49,0.87,-0.86
931,0.07,-0.06,0.0,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,0.39,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.87
929,0.07,-0.04,0.0,0.0,0.0,0.0,0.0,-1.06,0.0,-0.35,0.65,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.89
2371,-0.22,0.04,-1.4,0.73,-0.81,1.28,-0.2,0.32,-0.43,2.8,1.21,-1.04,0.84,-1.19,0.2,-2.4,-1.7,0.9,-0.89
917,0.07,0.08,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,-0.21,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.89
918,0.07,0.07,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,-0.21,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.89
919,0.07,0.06,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,-0.21,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.89
920,0.07,0.05,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,-0.21,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.89
921,0.07,0.04,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,-0.21,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.89
922,0.07,0.03,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.12,-0.21,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.89
944,0.07,-0.19,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
941,0.07,-0.16,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
942,0.07,-0.17,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
943,0.07,-0.18,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
784,0.1,-0.09,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
945,0.07,-0.2,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
946,0.07,-0.21,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
947,0.07,-0.22,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
948,0.07,-0.23,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
793,0.1,-0.18,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
949,0.07,-0.24,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
832,0.09,-0.07,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
792,0.1,-0.17,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
936,0.07,-0.11,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
794,0.1,-0.19,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
940,0.07,-0.15,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
939,0.07,-0.14,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
938,0.07,-0.13,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
937,0.07,-0.12,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
834,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
935,0.07,-0.1,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
795,0.1,-0.2,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
796,0.1,-0.21,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
797,0.1,-0.22,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
928,0.07,-0.03,0.0,0.0,0.0,0.0,0.0,-1.07,0.0,-0.35,0.65,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,-0.9
799,0.1,-0.24,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
833,0.09,-0.08,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
790,0.1,-0.15,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
791,0.1,-0.16,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
839,0.09,-0.14,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
841,0.09,-0.16,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
842,0.09,-0.17,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
843,0.09,-0.18,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
