,Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
909,0.07,0.16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1052,0.04,0.23,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1053,0.04,0.22,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1054,0.04,0.21,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1203,0.01,0.22,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1055,0.04,0.2,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
908,0.07,0.17,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
907,0.07,0.18,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
906,0.07,0.19,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
905,0.07,0.2,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1204,0.01,0.21,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1205,0.01,0.2,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1253,0.0,0.22,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1056,0.04,0.19,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1010,0.05,0.15,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1252,0.0,0.23,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1103,0.03,0.22,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
859,0.08,0.16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1105,0.03,0.2,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
958,0.06,0.17,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
809,0.09,0.16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
810,0.09,0.15,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
811,0.09,0.14,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1350,-0.02,0.25,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
960,0.06,0.15,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
959,0.06,0.16,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
954,0.06,0.21,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1151,0.02,0.24,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1152,0.02,0.23,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1153,0.02,0.22,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1154,0.02,0.21,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1155,0.02,0.2,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1301,-0.01,0.24,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1050,0.04,0.25,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1156,0.02,0.19,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
955,0.06,0.2,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1106,0.03,0.19,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1107,0.03,0.18,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
956,0.06,0.19,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
957,0.06,0.18,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
1108,0.03,0.17,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
925,0.07,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.01,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.52
1385,-0.02,-0.1,1.03,-0.63,0.8,-0.12,-1.23,1.82,-1.97,-0.5,0.32,0.63,-1.88,0.35,0.76,-0.15,0.65,-0.42,-0.54
1384,-0.02,-0.09,1.03,-0.63,0.8,-0.12,-1.23,1.82,-1.97,-0.5,0.32,0.63,-1.88,0.35,0.76,-0.15,0.65,-0.42,-0.54
1234,0.01,-0.09,1.07,-0.48,0.98,-0.22,-1.45,1.65,-1.91,-0.59,0.49,0.36,-1.7,0.35,0.76,-0.24,0.62,-0.26,-0.57
1235,0.01,-0.1,1.07,-0.48,0.98,-0.22,-1.45,1.65,-1.91,-0.59,0.49,0.36,-1.7,0.35,0.76,-0.24,0.62,-0.26,-0.57
874,0.08,0.01,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61
873,0.08,0.02,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61
816,0.09,0.09,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
817,0.09,0.08,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
818,0.09,0.07,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
819,0.09,0.06,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
820,0.09,0.05,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
822,0.09,0.03,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
823,0.09,0.02,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
824,0.09,0.01,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
821,0.09,0.04,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
866,0.08,0.09,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
963,0.06,0.12,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
865,0.08,0.1,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
914,0.07,0.11,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
864,0.08,0.11,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
815,0.09,0.1,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
830,0.09,-0.05,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64
814,0.09,0.11,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
812,0.09,0.13,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
813,0.09,0.12,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
912,0.07,0.13,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
913,0.07,0.12,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
862,0.08,0.13,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
863,0.08,0.12,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
962,0.06,0.13,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
961,0.06,0.14,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
926,0.07,-0.01,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,-0.15,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
1334,-0.01,-0.09,1.03,-0.63,0.86,-0.12,-1.4,1.82,-1.97,-0.45,0.32,0.57,-1.88,0.35,0.76,-0.15,0.65,-0.42,-0.66
1335,-0.01,-0.1,1.03,-0.63,0.86,-0.12,-1.4,1.82,-1.97,-0.45,0.32,0.57,-1.88,0.35,0.76,-0.15,0.65,-0.42,-0.66
934,0.07,-0.09,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
935,0.07,-0.1,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
936,0.07,-0.11,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
937,0.07,-0.12,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
884,0.08,-0.09,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
834,0.09,-0.09,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
837,0.09,-0.12,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
887,0.08,-0.12,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
886,0.08,-0.11,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
885,0.08,-0.1,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
835,0.09,-0.1,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
836,0.09,-0.11,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
1637,-0.07,-0.12,1.03,-0.63,0.8,-0.12,-1.68,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.7
1736,-0.09,-0.11,1.03,-0.63,0.8,-0.12,-1.68,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.7
1587,-0.06,-0.12,1.03,-0.63,0.8,-0.12,-1.68,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.7
1687,-0.08,-0.12,1.03,-0.63,0.8,-0.12,-1.68,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.7
829,0.09,-0.04,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71
828,0.09,-0.03,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71
1011,0.05,0.14,0.0,0.0,0.0,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73
1012,0.05,0.13,0.0,0.0,0.0,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73
982,0.06,-0.07,0.0,0.0,0.0,0.0,-0.91,0.0,0.0,-0.35,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.75
983,0.06,-0.08,0.0,0.0,0.0,0.0,-0.91,0.0,0.0,-0.35,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.75
2476,-0.24,-0.01,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2278,-0.2,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2473,-0.24,0.02,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2277,-0.2,-0.02,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2276,-0.2,-0.01,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2474,-0.24,0.01,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2078,-0.16,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2328,-0.21,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2327,-0.21,-0.02,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2475,-0.24,0.0,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2378,-0.22,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2427,-0.23,-0.02,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2477,-0.24,-0.02,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2478,-0.24,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2377,-0.22,-0.02,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2376,-0.22,-0.01,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2375,-0.22,0.0,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2226,-0.19,-0.01,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2227,-0.19,-0.02,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2228,-0.19,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2178,-0.18,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2177,-0.18,-0.02,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2128,-0.17,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2424,-0.23,0.01,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2425,-0.23,0.0,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2426,-0.23,-0.01,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2325,-0.21,0.0,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2428,-0.23,-0.03,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
2326,-0.21,-0.01,1.03,-0.63,0.8,-0.12,-1.74,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.76
1013,0.05,0.12,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,-0.77
1932,-0.13,-0.07,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.78
1784,-0.1,-0.09,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.78
1785,-0.1,-0.1,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.78
1833,-0.11,-0.08,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.78
1883,-0.12,-0.08,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.78
1834,-0.11,-0.09,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.78
867,0.08,0.08,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
869,0.08,0.06,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
870,0.08,0.05,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
871,0.08,0.04,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
872,0.08,0.03,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
868,0.08,0.07,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
1131,0.03,-0.06,0.51,-0.24,0.0,0.82,-1.72,1.65,-1.29,-0.31,-0.01,0.53,-1.8,0.18,1.12,-0.67,0.33,0.09,-0.81
927,0.07,-0.02,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,-0.32,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.82
1537,-0.05,-0.12,1.03,-0.63,0.8,-0.12,-1.82,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.84
930,0.07,-0.05,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,-0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.84
1487,-0.04,-0.12,1.03,-0.63,0.8,-0.12,-1.82,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-0.84
964,0.06,0.11,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85
923,0.07,0.02,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.01,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
924,0.07,0.01,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.01,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
929,0.07,-0.04,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,-0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.91
916,0.07,0.09,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.91
915,0.07,0.1,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.91
880,0.08,-0.05,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96
1433,-0.03,-0.08,1.03,-0.63,0.8,-0.12,-1.72,1.82,-1.97,-0.5,0.32,0.63,-1.88,0.35,0.76,-0.15,0.7,-0.42,-0.98
1283,0.0,-0.08,1.03,-0.48,0.98,-0.22,-2.29,1.84,-1.91,-0.39,0.49,0.57,-1.88,0.35,0.78,-0.24,0.65,-0.26,-0.98
1636,-0.07,-0.11,1.03,-0.63,0.8,-0.12,-2.0,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-1.02
1882,-0.12,-0.07,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-2.1,0.35,0.76,-0.15,0.7,-0.42,-1.02
1881,-0.12,-0.06,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-2.1,0.35,0.76,-0.15,0.7,-0.42,-1.02
1586,-0.06,-0.11,1.03,-0.63,0.8,-0.12,-2.0,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-1.02
1931,-0.13,-0.06,1.03,-0.63,0.8,-0.12,-1.76,1.82,-1.97,-0.28,0.32,0.63,-2.1,0.35,0.76,-0.15,0.7,-0.42,-1.02
1686,-0.08,-0.11,1.03,-0.63,0.8,-0.12,-2.0,1.82,-1.97,-0.28,0.32,0.63,-1.86,0.35,0.76,-0.15,0.7,-0.42,-1.02
878,0.08,-0.03,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.03
879,0.08,-0.04,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.03
1157,0.02,0.18,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04
1302,-0.01,0.23,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04
1303,-0.01,0.22,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04
