Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,2023-07-06,2023-07-07,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-17,2023-07-18,2023-07-19,Sum
0.11,-0.05,0.08,-1.01,4.87,-2.07,-0.83,-2.26,1.87,-0.63,0.86,-1.04,0.44,-0.2,0.95,0.32,0.62,-1.27,0.04,-0.54,-0.3,0.0,-0.57,0.67,2.36,-0.77,0.3,1.89
0.11,-0.055,0.08,-1.01,4.87,-1.15,-0.83,-2.26,2.06,-0.63,1.02,-1.04,0.44,-0.18,0.95,0.32,0.62,-1.27,0.04,0.88,-0.3,0.0,-0.57,0.67,2.36,-0.77,0.3,4.6
0.11,-0.06,0.08,-1.01,4.87,-1.15,-0.83,-2.26,2.06,-1.8,1.02,-1.04,0.44,-0.18,0.95,0.32,0.62,-1.27,0.04,0.88,-0.3,0.0,-0.57,0.67,2.36,-0.77,0.3,3.43
0.11,-0.065,0.08,-1.01,4.47,-1.15,-0.83,-2.26,2.06,-1.8,1.02,0.42,1.07,-0.18,0.95,0.32,0.62,-1.27,0.04,0.88,-0.3,0.0,-0.57,0.67,2.59,-0.77,1.76,6.81
0.11,-0.07,0.08,-1.01,5.25,-1.15,-0.83,-2.26,4.35,-1.8,1.05,0.42,1.48,-0.18,0.95,0.32,0.62,-1.27,0.04,0.88,-0.3,0.0,-0.57,2.79,2.59,0.0,1.76,13.21
0.11,-0.075,0.08,-1.01,5.25,-1.15,-0.83,-3.59,4.35,-1.73,1.05,0.42,1.48,-0.18,0.97,0.32,0.62,-1.27,0.04,0.88,-0.3,0.0,-0.57,2.79,2.59,0.0,1.76,11.97
0.11,-0.08,0.08,-0.85,5.25,-0.46,-0.83,-2.57,3.76,-1.73,1.91,0.5,1.49,-0.71,0.97,0.98,-0.47,-3.22,0.04,0.0,0.77,0.0,-0.57,2.79,4.31,0.0,1.76,13.2
0.11,-0.085,0.08,-0.85,5.25,-0.46,-0.83,-2.57,3.76,-2.34,1.91,0.5,1.67,-0.71,0.97,0.98,-0.47,-3.22,0.04,0.0,0.77,0.0,-0.57,2.79,4.31,0.0,1.76,12.77
0.11,-0.09,0.08,-0.85,5.25,-0.46,-0.45,-2.57,3.74,-2.34,1.91,0.5,1.67,-0.71,0.97,0.98,-0.47,-3.22,0.04,0.39,0.77,0.0,-0.57,2.79,4.31,0.0,1.76,13.52
0.11,-0.095,0.26,-0.85,5.84,-0.28,-0.45,-5.72,3.74,-2.34,1.91,4.2,1.67,-0.71,1.43,0.98,-0.47,-3.22,0.04,0.39,0.77,0.0,-0.57,2.79,4.35,0.29,1.76,15.81
0.11,-0.1,0.26,-0.85,4.94,-0.28,-0.45,-5.72,3.74,-2.68,1.91,4.2,1.67,-0.71,1.43,0.11,-0.47,-3.22,0.04,-3.44,0.77,0.0,-0.57,2.79,4.35,0.29,0.8,8.91
0.11,-0.105,0.26,-0.85,4.94,-0.99,-0.45,-5.72,3.74,-2.68,1.91,4.2,1.67,-0.63,1.43,0.11,-0.47,-2.92,0.04,-3.44,0.77,0.0,-0.57,2.79,4.74,0.29,0.8,8.97
0.11,-0.11,0.26,-0.85,5.9,-0.99,0.11,-5.72,3.99,-2.41,1.91,4.2,1.67,-1.42,1.43,0.11,-0.59,-2.92,0.04,-3.44,0.77,0.0,-0.57,2.79,4.74,0.29,0.8,10.1
0.11,-0.115,0.26,-0.85,5.35,-0.99,0.11,-5.72,4.2,-2.41,1.91,4.2,2.8,-1.42,1.43,2.67,-0.59,-2.92,0.04,-3.44,0.77,0.0,-0.57,2.79,2.63,0.29,0.8,11.34
0.11,-0.12,0.26,-0.92,5.35,1.12,0.11,-5.72,4.2,-1.93,1.91,4.2,2.8,-1.42,1.43,2.67,-0.59,-2.92,0.04,-3.44,0.77,0.0,-0.57,2.79,2.63,0.29,0.8,13.86
0.11,-0.125,0.26,-0.17,5.35,1.85,0.11,-6.86,5.26,-2.32,1.91,4.2,2.8,-1.42,1.43,2.67,-0.59,-2.92,0.04,-3.44,0.77,0.0,-0.57,2.63,2.88,0.29,0.9,15.06
0.11,-0.13,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,4.2,5.02,-1.42,1.43,2.67,-0.59,-2.92,0.04,-3.44,0.0,0.0,-0.79,2.63,2.88,0.29,0.9,13.43
0.11,-0.135,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,4.2,5.02,-1.42,1.43,2.67,-0.59,-2.92,0.04,-3.44,0.0,0.0,-0.79,2.63,2.88,0.29,0.9,13.43
0.11,-0.14,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,3.34,5.02,-1.42,1.43,2.67,-0.59,-5.14,0.04,-3.07,1.27,-2.09,-0.79,2.63,3.94,1.33,0.9,12.0
0.11,-0.145,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,0.04,-3.07,1.27,-2.09,-0.79,2.63,3.94,1.33,0.9,10.57
0.11,-0.15,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,0.04,-3.07,1.27,-2.09,-0.92,2.63,3.94,1.33,0.9,8.74
0.11,-0.155,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,-0.95,-3.07,1.27,-2.09,-0.92,2.63,3.94,1.33,0.9,7.75
0.11,-0.16,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,-0.95,-3.07,1.27,-2.09,-0.92,2.63,3.94,1.33,0.9,7.75
0.11,-0.165,0.26,-2.69,6.15,3.48,0.11,-6.86,4.96,-4.02,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,-0.95,-3.07,1.27,-2.09,-0.92,2.86,3.94,1.33,0.9,10.45
0.11,-0.17,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,-0.95,-3.07,1.27,-2.09,-0.92,2.86,3.94,1.33,0.9,10.84
0.11,-0.175,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,-0.95,-3.07,1.27,-2.09,-0.92,2.86,3.94,1.33,0.9,10.84
0.11,-0.18,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,-0.95,-3.07,1.27,-2.09,-0.92,2.86,3.94,1.33,0.9,10.84
0.11,-0.185,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.12,1.91,3.34,5.02,-1.42,0.0,2.67,-0.59,-5.14,-0.95,-3.07,1.27,-2.09,-0.92,2.86,4.36,1.33,0.9,11.16
0.11,-0.19,0.26,-2.69,6.44,3.48,0.11,-6.86,5.35,-4.12,1.91,3.11,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,1.27,-2.09,-0.92,3.48,4.19,1.33,0.9,11.47
0.11,-0.195,0.26,-2.69,6.44,3.48,0.11,-6.86,5.18,-4.12,1.91,3.11,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,1.27,-2.09,-0.92,3.48,4.19,1.33,0.9,11.3
0.11,-0.2,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.11,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,1.27,-2.09,-0.92,3.48,4.19,1.33,0.9,12.48
0.11,-0.205,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.11,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,11.21
0.11,-0.21,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.11,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,11.21
0.11,-0.215,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.11,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,10.83
0.11,-0.22,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.11,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,10.83
0.11,-0.225,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.11,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,10.83
0.11,-0.23,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,2.2,5.02,-1.42,0.0,2.67,-0.59,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,9.92
0.11,-0.235,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,2.2,5.02,-1.42,0.0,2.67,2.49,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,13.0
0.11,-0.24,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,2.2,5.02,-1.42,0.0,2.67,2.49,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,13.0
0.11,-0.245,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,2.2,5.02,-1.42,0.0,2.67,2.49,-5.34,-0.95,-3.07,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,13.0
0.105,0.0,0.08,-0.35,2.8,-1.29,-0.83,-0.69,1.62,-0.73,-0.54,0.08,0.15,0.84,0.82,0.38,-0.01,-0.53,0.11,-0.4,-0.3,-1.0,-0.57,0.2,2.15,-0.77,-0.2,1.02
0.105,-0.005,0.08,-0.35,3.18,-1.29,-0.83,-0.41,1.62,-1.02,0.09,0.08,0.44,0.84,0.97,0.38,-0.01,-0.53,0.11,-0.72,-0.3,-1.0,-0.57,0.2,2.15,-0.77,-0.2,2.14
0.105,-0.01,0.08,-1.13,3.18,-2.69,-0.83,-0.56,2.03,-1.02,0.09,-0.15,0.44,0.84,0.97,0.47,-0.01,-0.53,0.11,-1.15,-0.3,-0.4,-0.57,0.67,2.15,-0.77,-0.2,0.72
0.105,-0.015,0.08,-1.05,3.18,-2.86,-0.83,-0.9,2.22,-1.02,0.09,1.02,0.44,0.84,0.97,0.47,-0.01,-0.53,0.11,-1.15,-0.3,-0.4,-0.57,0.67,2.26,-0.77,-0.2,1.76
0.105,-0.02,0.08,-1.05,4.87,-2.73,-0.83,-0.9,1.98,-1.21,0.09,1.02,0.44,-0.02,0.97,0.47,-0.01,-0.53,0.11,-1.15,-0.3,0.15,-0.57,1.37,2.26,-0.77,-0.2,3.54
0.105,-0.025,0.08,-1.05,4.87,-2.33,-0.83,-0.9,1.98,-1.21,0.09,1.02,0.44,-0.02,0.97,0.47,-0.01,-0.53,0.11,-1.15,-0.3,0.15,-0.57,0.67,2.26,-0.77,0.39,3.83
0.105,-0.03,0.08,-1.01,4.87,-2.12,-0.83,-0.9,1.98,-0.55,0.09,-0.57,0.44,-0.2,0.97,0.47,-0.01,-0.29,0.11,-1.97,-0.3,0.15,-0.57,0.67,2.36,-0.77,0.39,2.49
0.105,-0.035,0.08,-1.01,4.87,-2.41,-0.83,-1.46,1.98,-0.55,0.11,-0.24,0.44,-0.2,0.97,0.32,0.4,-0.29,0.04,-3.31,-0.3,0.25,-0.57,0.67,2.36,-0.77,0.39,0.94
0.105,-0.04,0.08,-1.01,4.87,-2.41,-0.83,-1.46,1.98,-0.55,0.11,-0.06,0.44,-0.2,0.97,0.32,0.4,-0.29,0.04,-3.31,-0.3,0.0,-0.57,0.67,2.36,-0.77,0.3,0.78
0.105,-0.045,0.08,-1.01,4.87,-2.41,-0.83,-2.26,2.23,-0.63,0.11,-0.06,0.44,-0.2,0.95,0.32,0.4,-1.27,0.04,-2.72,-0.3,0.0,-0.57,0.67,2.36,-0.77,0.3,-0.26
0.105,-0.05,0.08,-1.01,4.87,-2.07,-0.83,-2.26,2.23,-0.63,0.86,-0.06,0.44,-0.2,0.95,0.32,1.31,-1.27,0.04,-2.72,-0.3,0.0,-0.57,0.67,2.36,-0.77,0.3,1.74
0.105,-0.055,0.08,-1.01,4.87,-1.15,-0.83,-2.26,2.06,-0.63,1.02,-0.06,0.44,-0.18,0.95,0.32,1.31,-1.27,0.04,-1.3,-0.3,0.0,-0.57,0.67,2.36,-0.77,0.3,4.09
0.105,-0.06,0.08,-1.01,4.87,-1.15,-0.83,-2.26,2.06,-1.8,1.02,-0.06,0.44,-0.18,0.95,0.32,1.31,-1.27,0.04,-1.3,-0.3,0.0,-0.57,0.67,2.36,-0.77,0.3,2.92
0.105,-0.065,0.08,-1.01,4.47,-1.15,-0.83,-2.26,2.06,-1.8,1.02,1.4,1.07,-0.18,0.95,0.32,1.22,-1.27,0.04,-1.3,-0.3,0.0,-0.57,0.67,2.59,-0.77,1.76,6.21
0.105,-0.07,0.08,-1.01,5.25,-1.15,-0.83,-2.26,4.35,-1.8,1.05,1.4,1.48,-0.18,0.95,0.32,1.22,-1.27,0.04,-1.3,-0.3,0.0,-0.57,2.79,2.59,0.0,1.76,12.61
0.105,-0.075,0.08,-1.01,5.25,-1.15,-0.83,-3.59,4.35,-1.73,1.05,1.4,1.48,-0.18,0.69,0.32,1.22,-1.27,0.04,-1.3,-0.3,0.0,-0.57,2.79,2.59,0.0,1.76,11.09
0.105,-0.08,0.08,-0.85,5.25,-0.46,-0.83,-2.57,3.76,-1.73,1.91,1.48,1.49,-0.71,0.69,0.98,0.13,-3.22,0.04,-2.18,0.77,0.0,-0.57,2.79,4.31,0.0,1.76,12.32
0.105,-0.085,0.08,-0.85,5.25,-0.46,-0.83,-2.57,3.76,-2.34,1.91,1.48,1.67,-0.71,0.69,0.98,0.13,-3.22,0.04,-2.49,0.77,0.0,-0.57,2.79,4.31,0.0,1.76,11.58
0.105,-0.09,0.08,-0.85,5.25,-0.46,-0.45,-2.57,3.74,-2.34,1.91,1.48,1.67,-0.71,0.69,0.98,0.13,-3.22,0.04,-2.1,0.77,0.0,-0.57,2.79,4.31,0.0,1.76,12.33
0.105,-0.095,0.26,-0.85,5.84,-0.28,-0.45,-5.72,3.74,-2.34,1.91,5.18,1.67,-0.71,1.15,0.98,0.13,-3.22,0.04,-2.1,0.77,0.0,-0.57,2.79,4.35,0.29,1.76,14.62
0.105,-0.1,0.26,-0.85,4.94,-0.28,-0.45,-5.72,3.74,-2.68,1.91,5.18,1.67,-0.71,1.15,0.11,0.13,-3.22,0.04,-5.93,0.77,0.0,-0.57,2.79,4.35,0.29,0.8,7.72
0.105,-0.105,0.26,-0.85,4.94,-0.99,-0.45,-5.72,3.74,-2.68,1.91,5.18,1.67,-0.63,1.15,0.11,0.13,-2.92,0.04,-5.93,0.77,0.0,-0.57,2.79,4.74,0.29,0.8,7.78
0.105,-0.11,0.26,-0.85,5.9,-0.99,0.11,-5.72,3.99,-2.41,1.91,5.18,1.67,-1.42,1.15,0.11,0.01,-2.92,0.04,-5.93,0.77,0.0,-0.57,2.79,4.74,0.29,0.8,8.91
0.105,-0.115,0.26,-0.85,5.35,-0.99,0.11,-5.72,4.2,-2.41,1.91,5.18,2.8,-1.42,1.15,2.67,0.01,-2.92,0.04,-5.93,0.77,0.0,-0.57,2.79,2.63,0.29,0.8,10.15
0.105,-0.12,0.26,-0.92,5.35,1.12,0.11,-5.72,4.2,-1.93,1.91,5.18,2.8,-1.42,1.15,2.67,0.01,-2.92,0.04,-5.93,0.77,0.0,-0.57,2.79,2.63,0.29,0.8,12.67
0.105,-0.125,0.26,-0.17,5.35,1.85,0.11,-6.86,5.26,-2.32,1.91,5.18,2.8,-1.42,1.15,2.67,0.01,-2.92,0.04,-5.93,0.77,0.0,-0.57,2.63,2.88,0.29,0.9,13.87
0.105,-0.13,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,5.18,5.02,-1.42,1.15,2.67,0.01,-2.92,0.04,-5.93,0.0,0.0,-0.79,2.63,2.88,0.29,0.9,12.24
0.105,-0.135,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,5.18,5.02,-1.42,1.15,2.67,0.01,-2.92,0.04,-5.93,0.0,0.0,-0.79,2.63,2.88,0.29,0.9,12.24
0.105,-0.14,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,4.32,5.02,-1.42,1.15,2.67,0.01,-5.14,0.04,-5.56,1.27,-2.09,-0.79,2.63,3.94,1.33,0.9,10.81
0.105,-0.145,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,4.32,5.02,-1.42,1.24,2.67,0.01,-5.14,0.04,-5.56,1.27,-2.09,-0.79,2.63,3.94,1.33,0.9,10.9
0.105,-0.15,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,4.32,5.02,-1.42,1.24,2.67,0.49,-5.14,0.04,-5.56,1.27,-2.09,-0.92,2.63,3.94,1.33,0.9,9.55
0.105,-0.155,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,4.32,5.02,-1.42,1.24,2.67,0.49,-5.14,-0.95,-5.56,1.27,-2.09,-0.92,2.63,3.94,1.33,0.9,8.56
0.105,-0.16,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,4.32,5.02,-1.42,1.24,2.67,0.49,-5.14,-0.95,-5.56,1.27,-2.09,-0.92,2.63,3.94,1.33,0.9,8.56
0.105,-0.165,0.26,-2.69,6.15,3.48,0.11,-6.86,4.96,-4.02,1.91,4.32,5.02,-1.42,1.24,2.67,0.49,-5.14,-0.95,-5.56,1.27,-2.09,-0.92,2.86,3.94,1.33,0.9,11.26
0.105,-0.17,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,4.32,5.02,-1.42,1.24,2.67,0.49,-5.14,-0.95,-5.56,1.27,-2.09,-0.92,2.86,3.94,1.33,0.9,11.65
0.105,-0.175,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,4.32,5.02,-1.42,1.24,2.67,0.49,-5.14,-0.95,-5.56,1.27,-2.09,-0.92,2.86,3.94,1.33,0.9,11.65
0.105,-0.18,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,4.32,5.02,-1.42,1.24,2.67,0.49,-5.14,-0.95,-5.56,1.27,-2.09,-0.92,2.86,3.94,1.33,0.9,11.65
0.105,-0.185,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.12,1.91,4.32,5.02,-1.42,1.24,2.67,0.49,-5.14,-0.95,-5.56,1.27,-2.09,-0.92,2.86,4.36,1.33,0.9,11.97
0.105,-0.19,0.26,-2.69,6.44,3.48,0.11,-6.86,5.35,-4.12,1.91,4.09,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-5.56,1.27,-2.09,-0.92,3.48,4.19,1.33,0.9,12.28
0.105,-0.195,0.26,-2.69,6.44,3.48,0.11,-6.86,5.18,-4.12,1.91,4.09,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-5.56,1.27,-2.09,-0.92,3.48,4.19,1.33,0.9,12.11
0.105,-0.2,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.09,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-6.13,1.27,-2.09,-0.92,3.48,4.19,1.33,0.9,12.72
0.105,-0.205,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.09,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,11.45
0.105,-0.21,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.09,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,11.45
0.105,-0.215,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.09,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,11.07
0.105,-0.22,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.09,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,11.07
0.105,-0.225,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.09,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,11.07
0.105,-0.23,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.18,5.02,-1.42,1.24,2.67,0.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,10.16
0.105,-0.235,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.18,5.02,-1.42,1.24,2.67,2.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,12.16
0.105,-0.24,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.18,5.02,-1.42,1.24,2.67,2.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,12.16
0.105,-0.245,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.18,5.02,-1.42,1.24,2.67,2.49,-5.34,-0.95,-6.13,0.0,-2.09,-0.92,3.48,4.19,1.33,0.9,12.16
0.1,0.0,0.08,-0.35,2.8,-1.99,-0.83,-0.69,1.91,-1.04,-0.54,-0.08,0.15,0.84,0.82,0.62,-0.01,-0.3,0.11,-0.4,-0.3,-1.11,-0.57,0.2,1.77,-0.81,-0.2,0.08
0.1,-0.005,0.08,-0.35,3.18,-1.99,-0.83,-0.41,1.91,-1.33,0.09,-0.08,0.44,0.84,0.97,0.62,-0.01,-0.3,0.11,-0.72,-0.3,-1.11,-0.57,0.2,1.77,-0.81,-0.2,1.2
0.1,-0.01,0.08,-1.13,3.18,-4.17,-0.83,-0.56,2.32,-1.33,0.09,0.14,0.44,0.84,0.97,0.71,-0.01,-0.3,0.11,-1.15,-0.3,-0.51,-0.57,0.67,1.77,-0.81,-0.2,-0.55
0.1,-0.015,0.08,-1.05,3.18,-4.34,-0.83,-0.9,2.51,-1.33,0.09,1.31,0.44,0.84,0.97,0.71,-0.01,-0.3,0.11,-1.15,-0.3,-0.51,-0.57,0.67,2.45,-0.81,-0.2,1.06
0.1,-0.02,0.08,-1.05,4.87,-4.21,-0.83,-0.9,2.27,-1.52,0.09,1.31,0.44,-0.02,0.97,0.71,-0.01,-0.3,0.11,-1.15,-0.3,0.04,-0.57,1.37,2.72,-0.81,-0.2,3.11
0.1,-0.025,0.08,-1.05,4.87,-3.81,-0.83,-0.9,2.27,-1.52,0.09,1.31,0.44,-0.02,0.97,0.71,-0.01,-0.32,0.11,-1.15,-0.3,0.04,-0.57,0.67,2.72,-0.81,0.39,3.38
0.1,-0.03,0.08,-1.01,4.87,-3.6,-0.83,-0.9,2.27,-0.86,0.09,-0.28,0.44,-0.2,0.97,2.92,-0.01,-0.08,0.11,-1.97,-0.3,0.04,-0.57,0.67,2.07,-0.54,0.39,3.77
0.1,-0.035,0.08,-1.01,4.87,-3.89,-0.83,-1.46,2.27,-0.86,0.11,0.05,0.44,-0.2,0.97,2.77,0.4,-0.08,0.04,-3.31,-0.3,0.14,-0.57,0.67,2.07,-0.54,0.39,2.22
0.1,-0.04,0.08,-1.01,4.87,-3.89,-0.83,-1.46,2.27,-0.86,0.11,0.23,0.44,-0.2,0.97,2.77,0.4,-0.08,0.04,-3.31,-0.3,-0.11,-0.57,0.67,2.07,-0.54,0.3,2.06
0.1,-0.045,0.08,-1.01,4.87,-4.09,-0.83,-2.26,2.52,-0.94,0.11,0.23,0.44,-0.2,0.95,2.77,0.4,-1.06,0.04,-2.72,-0.3,-0.11,-0.57,0.67,2.07,-0.54,0.3,0.82
0.1,-0.05,0.08,-1.01,4.87,-3.75,-0.83,-2.26,2.52,-0.94,0.86,0.23,0.44,-0.2,0.95,2.77,1.31,-1.06,0.04,-2.72,-0.3,0.01,-0.57,0.67,2.07,-0.54,0.3,2.94
0.1,-0.055,0.08,-1.01,4.87,-2.83,-0.83,-2.26,2.06,-0.94,1.02,0.23,0.44,-0.18,0.95,2.77,1.31,-0.98,0.04,-1.3,-0.3,-0.03,-0.57,0.67,2.07,-0.54,0.3,5.04
0.1,-0.06,0.08,-1.01,4.87,-2.83,-0.83,-2.26,2.06,-2.11,1.02,0.23,0.44,-0.18,0.95,2.77,1.31,-0.98,0.04,-1.3,-0.3,-0.03,-0.57,0.67,2.07,-0.54,0.3,3.87
0.1,-0.065,0.08,-1.01,4.47,-2.83,-0.83,-2.26,2.06,-2.11,1.02,1.69,1.07,-0.18,0.95,2.77,1.22,-0.98,0.04,-1.3,-0.3,-0.6,-0.57,0.67,2.3,-0.54,1.76,6.59
0.1,-0.07,0.08,-1.01,5.25,-2.83,-0.83,-2.26,4.35,-2.11,1.05,1.69,1.48,-0.18,0.95,2.77,1.22,-0.98,0.04,-1.3,-0.3,-0.6,-0.57,2.79,2.3,0.23,1.76,12.99
0.1,-0.075,0.08,-1.01,5.25,-2.83,-0.83,-3.59,4.35,-2.04,1.05,1.69,1.48,-0.18,0.69,2.77,1.22,-0.98,0.04,-1.3,-0.3,-0.6,-0.57,2.79,2.3,0.23,1.76,11.47
0.1,-0.08,0.08,-0.85,5.25,-2.14,-0.83,-2.57,3.76,-2.04,1.91,1.77,1.49,-0.71,0.69,3.43,0.13,-2.93,0.04,-2.18,0.77,-0.6,-0.57,2.79,3.66,0.23,1.76,12.34
0.1,-0.085,0.08,-0.85,5.25,-2.14,-0.83,-2.57,3.76,-2.34,1.91,1.77,1.67,-0.71,0.69,3.43,0.13,-2.93,0.04,-2.49,0.77,-0.6,-0.57,2.79,3.66,0.23,1.76,11.91
0.1,-0.09,0.08,-0.85,5.25,-2.14,-0.45,-2.57,3.74,-2.34,1.91,1.77,1.67,-0.71,0.69,3.43,0.13,-2.93,0.04,-2.1,0.77,-0.6,-0.57,2.79,3.66,0.23,1.76,12.66
0.1,-0.095,0.26,-0.85,5.84,-1.96,-0.45,-5.72,3.74,-2.34,1.91,5.47,1.67,-0.71,1.15,3.43,0.13,-2.93,0.04,-2.1,0.77,-0.6,-0.57,2.79,4.35,0.52,1.76,15.6
0.1,-0.1,0.26,-0.85,4.94,-1.96,-0.45,-5.72,3.74,-2.68,1.91,5.47,1.67,-0.71,1.15,2.56,0.13,-2.93,0.04,-5.93,0.77,-0.6,-0.57,2.79,4.35,0.52,0.8,8.7
