,Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
29,0.25,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
30,0.25,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
131,0.23,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
81,0.24,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
80,0.24,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
79,0.24,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
78,0.24,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
77,0.24,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
28,0.25,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
27,0.25,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
178,0.22,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
179,0.22,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
130,0.23,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
31,0.25,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
570,0.14,0.05,0.0,-0.06,0.0,-0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.16
181,0.22,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
578,0.14,-0.03,0.0,-0.06,0.0,-0.26,0.0,0.0,0.0,0.0,0.32,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
180,0.22,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
571,0.14,0.04,0.0,-0.06,0.0,-0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.16
177,0.22,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16
720,0.11,0.05,-0.14,-0.06,0.0,-0.43,0.0,0.0,0.0,0.0,1.03,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,0.15
759,0.1,0.16,-0.26,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,0.0,0.13,0.0,-0.18,0.0,0.0,0.0,0.13
568,0.14,0.07,0.0,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.11
671,0.12,0.04,-0.14,-0.06,0.0,-0.43,0.0,0.0,0.0,0.0,0.77,-0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.11
569,0.14,0.06,0.0,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.11
567,0.14,0.08,0.0,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.11
719,0.11,0.06,-0.14,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,1.03,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,0.1
718,0.11,0.07,-0.14,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,1.03,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,0.1
674,0.12,0.01,-0.13,-0.06,0.0,-0.14,0.0,0.0,0.0,0.0,0.44,-0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.08
2127,-0.17,-0.02,0.87,-1.05,-0.25,2.34,-2.61,0.72,-0.02,1.31,-4.66,5.35,1.17,-4.15,1.73,-0.47,0.28,-0.48,0.08
1931,-0.13,-0.06,0.87,-1.05,-0.27,2.36,-2.35,0.7,-0.02,1.31,-4.66,5.12,1.17,-4.15,1.7,-0.45,0.28,-0.48,0.08
714,0.11,0.11,-0.14,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,0.05
713,0.11,0.12,-0.14,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,0.05
712,0.11,0.13,-0.14,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,0.05
716,0.11,0.09,-0.14,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,0.05
715,0.11,0.1,-0.14,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,0.05
950,0.06,0.25,-0.14,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,0.34,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.03
87,0.24,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
84,0.24,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
185,0.22,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
184,0.22,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
86,0.24,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
85,0.24,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
137,0.23,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
134,0.23,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
135,0.23,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
148,0.23,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.23,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.24,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.24,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.24,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.24,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.24,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.24,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.24,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.24,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.24,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.24,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
88,0.24,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
147,0.23,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.23,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.23,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.23,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.23,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.23,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.23,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.23,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
138,0.23,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
136,0.23,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
99,0.24,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.23,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.22,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
41,0.25,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.25,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
36,0.25,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
37,0.25,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
38,0.25,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
39,0.25,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
40,0.25,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.25,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.19,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.25,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.25,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.25,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.25,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.25,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.25,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.25,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
299,0.2,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.22,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.22,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
188,0.22,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
189,0.22,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
190,0.22,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.22,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.22,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.22,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.25,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.22,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.22,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.22,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.22,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.22,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.21,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,0.11,0.08,-0.14,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,-0.01
622,0.13,0.03,0.0,-0.06,0.0,-0.4,0.0,0.0,0.0,0.0,0.32,0.0,0.13,0.0,0.0,0.0,0.0,0.0,-0.01
623,0.13,0.02,0.0,-0.06,0.0,-0.4,0.0,0.0,0.0,0.0,0.32,0.0,0.13,0.0,0.0,0.0,0.0,0.0,-0.01
1181,0.02,-0.06,0.78,-1.89,0.01,1.69,-1.52,0.26,-0.79,-0.67,-2.17,5.47,1.96,-2.89,1.45,-1.19,0.11,-0.63,-0.02
1433,-0.03,-0.08,0.87,-1.05,-0.27,2.11,-2.35,0.7,-0.11,1.31,-3.51,4.85,0.97,-4.19,1.4,-0.57,0.28,-0.48,-0.04
761,0.1,0.14,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,-0.18,0.0,0.0,0.0,-0.05
760,0.1,0.15,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,-0.18,0.0,0.0,0.0,-0.05
928,0.07,-0.03,0.22,0.77,0.03,0.07,0.12,-0.06,0.17,-0.23,-1.69,-0.53,0.43,0.0,0.43,-0.12,0.12,0.22,-0.05
907,0.07,0.18,-0.26,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,0.0,0.22,0.0,-0.18,0.0,0.0,0.0,-0.05
861,0.08,0.14,-0.28,0.12,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,-0.16,0.13,0.0,-0.18,0.0,0.0,0.0,-0.09
811,0.09,0.14,-0.28,0.12,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,-0.16,0.13,0.0,-0.18,0.0,0.0,0.0,-0.09
774,0.1,0.01,-0.27,-0.06,0.0,-0.14,0.0,0.0,0.0,0.0,0.49,-0.16,0.13,0.0,-0.18,0.0,0.07,0.0,-0.12
2176,-0.18,-0.01,0.87,-1.05,-0.31,2.34,-2.61,0.72,-0.02,1.31,-4.8,5.35,1.17,-4.15,1.73,-0.47,0.28,-0.48,-0.12
581,0.14,-0.06,0.0,-0.06,0.0,-0.59,0.0,0.0,0.0,0.0,0.36,0.0,0.16,0.0,0.0,0.0,0.0,0.0,-0.13
858,0.08,0.17,-0.26,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,0.0,0.13,0.0,-0.18,0.0,0.0,0.0,-0.14
721,0.11,0.04,-0.14,-0.06,0.0,-0.43,0.0,0.0,0.0,0.0,0.73,-0.16,0.13,0.0,0.0,0.0,-0.22,0.0,-0.15
1882,-0.12,-0.07,0.87,-1.05,-0.27,2.36,-2.35,0.7,-0.19,1.31,-4.67,5.35,1.09,-4.15,1.7,-0.45,0.08,-0.48,-0.15
836,0.09,-0.11,0.36,-1.1,0.0,-1.36,0.0,-0.09,0.0,0.0,1.1,-0.11,0.62,0.0,0.43,0.0,0.0,0.0,-0.15
837,0.09,-0.12,0.36,-1.1,0.0,-1.36,0.0,0.0,0.0,0.0,0.9,0.0,0.62,0.0,0.43,0.0,0.0,0.0,-0.15
859,0.08,0.16,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,0.0,0.13,0.0,-0.18,0.0,0.0,0.0,-0.16
809,0.09,0.16,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,0.0,0.13,0.0,-0.18,0.0,0.0,0.0,-0.16
908,0.07,0.17,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,0.0,0.13,0.0,-0.18,0.0,0.0,0.0,-0.16
673,0.12,0.02,-0.14,-0.06,0.0,-0.4,0.0,0.0,0.0,0.0,0.47,-0.16,0.13,0.0,0.0,0.0,0.0,0.0,-0.16
580,0.14,-0.05,0.0,-0.06,0.0,-0.59,0.0,0.0,0.0,0.0,0.32,0.0,0.16,0.0,0.0,0.0,0.0,0.0,-0.17
770,0.1,0.05,-0.28,-0.06,0.0,-0.43,0.0,0.0,0.0,0.0,1.03,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.17
725,0.11,0.0,-0.13,-0.06,0.0,-0.24,0.0,0.0,0.0,0.0,-0.18,-0.16,0.37,0.0,0.0,0.0,0.22,0.0,-0.18
1833,-0.11,-0.08,0.87,-1.05,-0.27,2.36,-2.35,0.7,-0.02,1.31,-4.8,5.08,1.09,-4.15,1.7,-0.45,0.28,-0.48,-0.18
723,0.11,0.02,-0.14,-0.06,0.0,-0.4,0.0,0.0,0.0,0.0,0.38,-0.16,0.13,0.0,0.0,0.0,0.07,0.0,-0.18
768,0.1,0.07,-0.28,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,1.03,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.22
769,0.1,0.06,-0.28,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,1.03,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.22
762,0.1,0.13,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.27
764,0.1,0.11,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.27
765,0.1,0.1,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.27
763,0.1,0.12,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.27
766,0.1,0.09,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.27
824,0.09,0.01,-0.27,0.32,0.0,-0.14,0.0,-0.2,0.0,0.0,0.22,-0.16,0.13,0.0,-0.24,0.0,0.07,0.0,-0.27
812,0.09,0.13,-0.28,0.12,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.31
810,0.09,0.15,-0.28,-0.11,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,-0.16,0.13,0.0,-0.18,0.0,0.0,0.0,-0.32
767,0.1,0.08,-0.28,-0.11,0.0,-0.43,0.0,0.0,0.0,0.0,0.92,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.33
722,0.11,0.03,-0.14,-0.06,0.0,-0.4,0.0,0.0,0.0,0.0,0.22,-0.16,0.13,0.0,0.0,0.0,0.07,0.0,-0.34
951,0.06,0.24,-0.14,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.36
1000,0.05,0.25,-0.14,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.36
909,0.07,0.16,-0.28,-0.15,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,-0.16,0.13,0.0,-0.18,0.0,0.0,0.0,-0.36
860,0.08,0.15,-0.28,-0.15,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,-0.16,0.13,0.0,-0.18,0.0,0.0,0.0,-0.36
1533,-0.05,-0.08,0.87,-1.05,-0.27,1.92,-2.35,0.7,-0.11,1.31,-4.05,4.9,0.97,-4.05,1.7,-0.65,0.28,-0.48,-0.36
672,0.12,0.03,-0.14,-0.06,0.0,-0.4,0.0,0.0,0.0,0.0,0.26,-0.16,0.13,0.0,0.0,0.0,0.0,0.0,-0.37
2274,-0.2,0.01,0.92,-0.66,-0.31,2.23,-2.61,0.7,-0.02,1.31,-5.1,4.98,1.17,-4.15,1.73,-0.47,0.28,-0.46,-0.46
771,0.1,0.04,-0.28,-0.06,0.0,-0.43,0.0,0.0,0.0,0.0,0.73,-0.16,0.13,0.0,-0.18,0.0,-0.22,0.0,-0.47
953,0.06,0.22,-0.26,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.48
1332,-0.01,-0.07,0.96,-1.34,-0.52,2.19,-2.53,0.52,-0.35,1.31,-3.07,5.51,1.16,-4.42,1.44,-1.01,0.15,-0.48,-0.48
952,0.06,0.23,-0.26,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.48
954,0.06,0.21,-0.26,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.48
1001,0.05,0.24,-0.26,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.48
1002,0.05,0.23,-0.26,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.48
1051,0.04,0.24,-0.26,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.48
1050,0.04,0.25,-0.26,-0.11,0.0,-0.28,0.0,0.0,0.0,0.0,-0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.0,-0.48
813,0.09,0.12,-0.28,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.65,-0.16,0.13,0.0,-0.24,0.0,-0.22,0.0,-0.49
1483,-0.04,-0.08,0.87,-1.05,-0.27,1.78,-2.35,0.7,-0.11,1.31,-4.1,4.85,0.97,-4.05,1.7,-0.54,0.28,-0.48,-0.49
773,0.1,0.02,-0.28,-0.06,0.0,-0.4,0.0,0.0,0.0,0.0,0.38,-0.16,0.13,0.0,-0.18,0.0,0.07,0.0,-0.5
499,0.16,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
449,0.17,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
399,0.18,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
775,0.1,0.0,-0.27,-0.06,0.0,-0.24,0.0,0.0,0.0,0.0,-0.18,-0.16,0.37,0.0,-0.18,0.0,0.22,0.0,-0.5
549,0.15,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
2028,-0.15,-0.03,0.73,-1.26,-0.33,2.59,-2.61,0.72,-0.02,1.31,-4.8,5.12,1.17,-4.15,1.7,-0.47,0.28,-0.48,-0.5
